OrderID,Date,ProductID,CustomerID,EmployeeID,Quantity,UnitPrice
557,2023-08-06 00:00:00,41,16,38,10,424
558,2024-04-28 00:00:00,3,283,17,9,925
559,2024-08-26 00:00:00,42,77,24,7,238
560,2024-02-11 00:00:00,47,149,9,8,523
561,2024-09-20 00:00:00,24,258,1,4,878
562,2023-07-03 00:00:00,44,85,49,9,153
563,2024-01-03 00:00:00,37,290,43,3,763
564,2024-01-14 00:00:00,3,113,49,8,247
565,2024-01-05 00:00:00,15,22,43,4,540
566,2023-11-28 00:00:00,25,241,30,1,50
567,2024-08-15 00:00:00,7,267,41,5,864
568,2024-08-24 00:00:00,35,292,12,7,679
569,2023-08-17 00:00:00,42,40,34,5,395
570,2024-09-10 00:00:00,34,208,23,6,508
571,2024-06-10 00:00:00,1,257,9,8,179
572,2024-09-08 00:00:00,42,144,14,3,201
573,2023-04-27 00:00:00,46,61,43,4,434
574,2024-02-25 00:00:00,31,246,31,4,614
575,2023-05-18 00:00:00,2,125,3,3,597
576,2023-09-22 00:00:00,41,263,3,10,160
577,2024-11-08 00:00:00,12,265,26,10,587
578,2024-05-08 00:00:00,19,44,14,8,631
579,2023-07-06 00:00:00,11,113,27,10,156
580,2024-04-09 00:00:00,40,262,17,3,751
581,2023-01-17 00:00:00,39,36,15,7,404
582,2023-04-09 00:00:00,13,268,33,7,856
583,2024-06-28 00:00:00,12,244,40,10,49
584,2024-09-09 00:00:00,33,61,6,8,685
585,2023-02-14 00:00:00,35,1,50,7,544
586,2024-01-26 00:00:00,45,272,28,4,970
587,2023-08-27 00:00:00,23,295,7,7,147
588,2023-01-06 00:00:00,6,146,39,9,428
589,2024-01-20 00:00:00,46,4,37,9,130
590,2023-06-08 00:00:00,42,106,45,6,428
591,2024-08-01 00:00:00,28,300,17,5,885
592,2024-07-19 00:00:00,24,142,44,7,783
593,2023-09-17 00:00:00,36,248,12,6,582
594,2024-11-06 00:00:00,20,296,23,12,763
595,2024-02-15 00:00:00,8,118,29,3,112
596,2024-10-13 00:00:00,22,282,40,1,174
597,2023-04-01 00:00:00,1,47,10,8,958
598,2024-01-29 00:00:00,5,135,15,6,91
599,2023-06-29 00:00:00,26,267,19,10,68
600,2024-06-14 00:00:00,41,254,29,1,216
601,2023-08-26 00:00:00,19,100,3,10,532
602,2023-01-01 00:00:00,40,87,44,1,378
603,2024-02-20 00:00:00,11,45,18,7,371
604,2023-04-03 00:00:00,38,103,34,1,764
605,2023-12-22 00:00:00,36,146,47,9,946
606,2024-08-11 00:00:00,18,116,39,4,475
607,2023-03-16 00:00:00,1,134,12,7,528
608,2023-09-21 00:00:00,33,151,22,2,832
609,2024-05-10 00:00:00,35,295,17,8,999
610,2024-11-28 00:00:00,50,125,49,34,994
611,2024-10-10 00:00:00,30,15,31,2,274
612,2024-07-02 00:00:00,15,118,21,7,988
613,2023-12-17 00:00:00,1,135,16,5,105
614,2024-08-10 00:00:00,5,284,12,8,331
615,2023-08-29 00:00:00,18,94,48,4,520
616,2023-09-13 00:00:00,48,124,17,4,244
617,2024-11-23 00:00:00,40,183,10,11,132
618,2023-02-13 00:00:00,43,253,40,1,792
619,2024-08-11 00:00:00,31,191,40,6,514
620,2024-08-13 00:00:00,18,252,12,9,296
621,2023-02-03 00:00:00,9,28,34,7,499
622,2024-12-16 00:00:00,33,178,26,3,478
623,2024-01-24 00:00:00,34,236,21,1,22
624,2023-07-11 00:00:00,38,52,21,6,637
625,2023-12-18 00:00:00,36,135,16,5,492
626,2024-01-17 00:00:00,24,95,32,7,225
627,2024-08-12 00:00:00,24,206,18,8,194
628,2024-03-18 00:00:00,44,118,7,5,833
629,2023-06-30 00:00:00,25,101,10,3,494
630,2024-05-13 00:00:00,27,256,9,9,556
631,2024-12-08 00:00:00,20,129,36,10,58
632,2023-04-09 00:00:00,11,31,14,5,497
633,2023-09-21 00:00:00,29,172,17,6,378
634,2024-09-12 00:00:00,23,11,27,2,369
635,2023-10-19 00:00:00,13,296,37,9,188
636,2024-04-02 00:00:00,23,167,44,9,509
637,2023-05-29 00:00:00,6,196,40,5,484
638,2023-03-15 00:00:00,11,173,27,10,595
639,2023-10-26 00:00:00,6,83,22,4,331
640,2024-01-07 00:00:00,46,137,39,7,287
641,2023-01-24 00:00:00,48,267,29,7,181
642,2023-03-23 00:00:00,9,121,43,5,973
643,2024-04-29 00:00:00,14,86,26,2,107
644,2023-03-27 00:00:00,36,28,2,7,546
645,2024-02-04 00:00:00,7,135,40,3,96
646,2023-05-15 00:00:00,20,118,16,5,463
647,2023-11-30 00:00:00,34,88,2,1,689
648,2024-12-15 00:00:00,31,240,35,5,571
649,2024-10-13 00:00:00,35,91,38,10,477
650,2024-05-08 00:00:00,37,223,34,9,327
651,2023-09-24 00:00:00,35,117,6,8,325
652,2023-05-20 00:00:00,10,156,1,1,545
653,2024-05-18 00:00:00,23,147,31,9,18
654,2023-10-27 00:00:00,49,245,20,1,794
655,2024-07-28 00:00:00,39,119,1,9,392
656,2024-02-04 00:00:00,28,203,16,3,742
657,2024-06-13 00:00:00,25,113,17,2,442
658,2023-07-12 00:00:00,49,140,19,9,838
659,2024-09-24 00:00:00,5,94,9,5,123
660,2023-01-20 00:00:00,29,140,45,10,513
661,2023-10-16 00:00:00,10,26,35,1,200
662,2023-04-03 00:00:00,18,65,46,8,754
663,2024-05-25 00:00:00,10,8,32,4,360
664,2023-05-30 00:00:00,24,238,45,1,348
665,2023-07-05 00:00:00,4,137,50,7,83
666,2023-09-12 00:00:00,13,129,25,1,134
667,2023-04-07 00:00:00,25,227,16,1,213
668,2023-11-27 00:00:00,34,107,31,7,707
669,2024-05-07 00:00:00,11,22,48,9,543
670,2024-11-13 00:00:00,41,153,13,12,918
671,2023-10-10 00:00:00,14,58,16,7,342
672,2024-08-18 00:00:00,38,62,26,4,19
673,2023-04-02 00:00:00,45,244,45,10,168
674,2024-10-02 00:00:00,16,81,32,2,712
675,2023-04-20 00:00:00,4,31,23,3,728
676,2023-12-22 00:00:00,9,250,15,6,581
677,2023-09-14 00:00:00,29,99,2,7,376
678,2024-12-14 00:00:00,3,249,46,8,582
679,2024-04-24 00:00:00,32,98,37,3,566
680,2023-10-30 00:00:00,18,284,11,2,553
681,2024-06-02 00:00:00,17,278,24,8,10
682,2024-09-27 00:00:00,25,95,2,10,887
683,2024-02-01 00:00:00,16,165,47,2,684
684,2024-09-19 00:00:00,13,269,44,8,794
685,2024-11-05 00:00:00,19,166,27,11,123
686,2023-04-20 00:00:00,5,23,9,3,904
687,2024-02-02 00:00:00,32,99,7,1,594
688,2023-02-20 00:00:00,43,251,34,10,728
689,2023-08-02 00:00:00,24,114,39,2,23
690,2024-01-05 00:00:00,42,252,6,8,830
691,2024-06-25 00:00:00,36,213,24,1,853
692,2024-06-15 00:00:00,3,37,20,2,977
693,2023-07-17 00:00:00,7,52,47,4,554
694,2024-03-01 00:00:00,34,128,37,3,581
695,2024-12-20 00:00:00,48,55,50,10,376
696,2024-02-16 00:00:00,43,219,7,3,821
697,2024-03-29 00:00:00,33,173,43,3,556
698,2024-10-10 00:00:00,23,162,36,6,875
699,2024-01-20 00:00:00,28,166,39,4,586
700,2024-04-03 00:00:00,50,282,48,5,378
701,2024-06-14 00:00:00,26,1,47,1,301
702,2023-11-19 00:00:00,9,155,1,5,237
703,2024-08-08 00:00:00,2,142,36,9,579
704,2023-09-29 00:00:00,10,49,3,8,374
705,2023-04-05 00:00:00,24,299,16,4,272
706,2023-11-29 00:00:00,37,205,37,4,761
707,2024-09-01 00:00:00,31,89,32,10,849
708,2023-02-27 00:00:00,42,154,3,10,400
709,2023-05-04 00:00:00,50,172,23,7,436
710,2024-10-09 00:00:00,50,117,48,10,960
711,2024-08-01 00:00:00,25,28,20,9,52
712,2024-02-07 00:00:00,10,168,33,4,166
713,2024-02-08 00:00:00,29,295,33,2,237
714,2023-02-20 00:00:00,10,68,22,2,497
715,2024-12-15 00:00:00,36,205,17,2,418
716,2024-10-29 00:00:00,9,70,31,9,212
717,2023-09-06 00:00:00,37,101,36,10,763
718,2024-08-12 00:00:00,5,137,50,7,341
719,2023-07-15 00:00:00,6,58,43,7,443
720,2023-12-25 00:00:00,21,177,39,1,798
721,2023-08-28 00:00:00,40,227,40,3,461
722,2023-09-06 00:00:00,13,192,10,2,125
723,2023-04-24 00:00:00,40,76,19,1,361
724,2024-07-04 00:00:00,20,231,31,1,349
725,2024-05-09 00:00:00,14,105,35,9,778
726,2024-11-10 00:00:00,40,73,45,23,395
727,2024-12-14 00:00:00,34,23,17,3,71
728,2023-03-10 00:00:00,40,139,4,8,680
729,2023-10-27 00:00:00,25,139,43,6,895
730,2023-04-12 00:00:00,42,198,15,7,530
731,2024-05-27 00:00:00,21,249,39,9,100
732,2024-06-26 00:00:00,30,288,46,1,50
733,2023-12-22 00:00:00,20,171,32,7,772
734,2024-05-28 00:00:00,44,181,23,5,251
735,2023-01-31 00:00:00,18,32,41,5,909
736,2024-11-03 00:00:00,36,144,15,44,359
737,2024-09-19 00:00:00,9,45,47,7,543
738,2023-11-16 00:00:00,41,117,27,4,596
739,2023-05-22 00:00:00,39,169,29,9,144
740,2024-12-06 00:00:00,38,278,44,4,893
741,2023-05-29 00:00:00,46,269,9,7,940
742,2023-05-02 00:00:00,42,290,11,6,79
743,2024-02-28 00:00:00,12,163,10,1,793
744,2023-04-20 00:00:00,27,156,29,5,165
745,2024-08-03 00:00:00,9,95,2,10,641
746,2024-01-03 00:00:00,40,119,39,4,246
747,2024-12-30 00:00:00,6,245,9,9,876
748,2023-06-17 00:00:00,42,192,12,7,513
749,2023-10-04 00:00:00,13,116,3,7,792
750,2023-07-01 00:00:00,27,114,48,4,785
751,2023-09-10 00:00:00,29,251,45,6,897
752,2024-01-25 00:00:00,28,208,50,1,632
753,2024-08-31 00:00:00,47,161,26,10,971
754,2024-04-12 00:00:00,35,269,42,1,543
755,2023-02-10 00:00:00,3,126,34,9,415
756,2024-02-12 00:00:00,36,199,34,1,204
757,2023-02-25 00:00:00,20,147,30,3,442
758,2023-04-03 00:00:00,45,265,10,8,859
759,2024-12-13 00:00:00,47,257,8,3,807
760,2023-07-03 00:00:00,35,70,26,7,341
761,2024-10-26 00:00:00,30,104,30,2,266
762,2024-04-05 00:00:00,46,84,46,2,103
763,2024-06-07 00:00:00,41,186,6,9,734
764,2023-06-24 00:00:00,40,82,25,9,399
765,2023-07-03 00:00:00,22,290,43,3,176
766,2024-04-01 00:00:00,50,27,27,5,326
767,2024-09-29 00:00:00,19,93,8,3,993
768,2024-07-10 00:00:00,49,130,1,8,519
769,2024-04-09 00:00:00,1,253,16,4,612
770,2024-07-14 00:00:00,27,227,6,10,624
771,2024-10-30 00:00:00,18,286,14,1,199
772,2024-09-09 00:00:00,23,19,10,1,693
773,2023-07-02 00:00:00,20,170,6,1,121
774,2023-07-01 00:00:00,11,146,40,10,596
775,2023-11-27 00:00:00,30,297,24,1,105
776,2023-10-27 00:00:00,24,195,5,7,873
777,2024-06-21 00:00:00,31,69,8,5,347
778,2024-10-06 00:00:00,14,108,40,1,121
779,2024-12-24 00:00:00,34,45,31,10,966
780,2024-09-30 00:00:00,19,219,39,6,275
781,2024-10-09 00:00:00,23,67,40,10,518
782,2023-07-18 00:00:00,32,253,12,10,248
783,2023-08-01 00:00:00,1,61,2,8,650
784,2024-10-14 00:00:00,40,213,27,1,351
785,2023-03-11 00:00:00,14,6,41,4,716
786,2023-04-27 00:00:00,20,154,33,9,341
787,2023-01-30 00:00:00,44,171,22,7,751
788,2024-04-30 00:00:00,12,100,22,6,954
789,2024-07-03 00:00:00,3,70,31,3,652
790,2024-08-01 00:00:00,22,237,27,1,865
791,2024-12-02 00:00:00,47,162,36,9,29
792,2023-12-14 00:00:00,22,182,5,3,297
793,2024-09-01 00:00:00,25,274,11,10,630
794,2024-02-28 00:00:00,8,158,46,6,736
795,2023-11-06 00:00:00,6,255,16,6,472
796,2023-02-08 00:00:00,14,269,20,3,124
797,2024-05-09 00:00:00,50,104,6,8,528
798,2024-06-20 00:00:00,33,79,13,6,955
799,2024-06-12 00:00:00,20,168,10,2,851
800,2024-06-18 00:00:00,44,68,14,1,480
801,2023-03-31 00:00:00,8,3,20,1,713
802,2023-11-16 00:00:00,22,240,3,2,543
803,2023-11-25 00:00:00,2,296,49,5,664
804,2024-03-27 00:00:00,13,99,19,5,555
805,2023-01-16 00:00:00,43,61,18,3,171
806,2024-07-16 00:00:00,40,287,33,2,221
807,2023-03-14 00:00:00,21,139,10,5,597
808,2024-04-27 00:00:00,20,174,35,8,61
809,2024-02-06 00:00:00,44,26,7,7,65
810,2023-07-22 00:00:00,12,229,40,6,329
811,2024-12-16 00:00:00,46,274,6,8,591
812,2024-04-21 00:00:00,30,50,30,5,710
813,2023-09-22 00:00:00,31,119,15,3,891
814,2023-11-29 00:00:00,24,201,12,6,817
815,2024-05-05 00:00:00,30,250,2,2,496
816,2024-06-04 00:00:00,30,88,19,6,628
817,2023-03-14 00:00:00,7,208,46,2,343
818,2024-09-27 00:00:00,20,273,30,7,614
819,2023-08-02 00:00:00,16,281,11,8,403
820,2024-12-11 00:00:00,45,221,28,10,816
821,2024-08-10 00:00:00,16,89,43,2,767
822,2023-04-10 00:00:00,32,59,38,10,484
823,2024-12-02 00:00:00,29,91,20,7,81
824,2023-04-03 00:00:00,39,195,21,8,670
825,2023-06-02 00:00:00,14,72,38,1,785
826,2023-07-20 00:00:00,29,273,19,7,640
827,2023-11-08 00:00:00,14,163,20,10,823
828,2024-06-06 00:00:00,28,177,6,10,18
829,2023-02-24 00:00:00,26,66,19,1,388
830,2023-02-01 00:00:00,1,287,23,2,891
831,2024-12-29 00:00:00,16,222,45,10,413
832,2023-06-27 00:00:00,25,208,25,7,568
833,2024-01-04 00:00:00,31,72,13,9,403
834,2024-10-25 00:00:00,27,79,19,3,147
835,2023-05-20 00:00:00,2,74,47,8,683
836,2024-12-13 00:00:00,6,71,42,7,890
837,2024-07-19 00:00:00,39,218,40,3,475
838,2023-01-08 00:00:00,29,197,23,4,200
839,2024-02-25 00:00:00,37,256,47,4,739
840,2024-12-22 00:00:00,35,296,24,1,48
841,2023-05-26 00:00:00,24,58,38,8,994
842,2024-06-19 00:00:00,47,270,49,5,486
843,2024-11-15 00:00:00,40,46,16,55,655
844,2023-12-18 00:00:00,5,277,38,5,637
845,2024-08-10 00:00:00,35,6,31,8,534
846,2023-10-29 00:00:00,47,170,27,6,993
847,2024-07-31 00:00:00,19,86,3,10,777
848,2023-02-22 00:00:00,17,32,41,8,602
849,2023-03-26 00:00:00,43,150,48,10,37
850,2023-10-15 00:00:00,9,259,5,5,268
851,2024-08-28 00:00:00,18,132,1,2,628
852,2023-09-25 00:00:00,48,78,43,8,388
853,2023-02-03 00:00:00,45,121,32,3,828
854,2024-05-22 00:00:00,22,44,10,10,966
855,2024-10-14 00:00:00,49,212,50,7,253
856,2023-04-29 00:00:00,11,108,37,6,65
857,2024-06-29 00:00:00,4,86,30,7,497
858,2024-06-27 00:00:00,15,195,44,7,495
859,2024-06-26 00:00:00,28,7,19,8,401
860,2024-03-18 00:00:00,44,22,7,9,662
861,2023-09-19 00:00:00,40,140,22,5,283
862,2023-09-05 00:00:00,42,300,26,8,801
863,2023-07-04 00:00:00,47,100,34,6,703
864,2024-02-26 00:00:00,21,281,1,1,861
865,2023-10-18 00:00:00,7,269,7,8,369
866,2024-08-31 00:00:00,17,99,3,1,644
867,2023-03-30 00:00:00,43,112,39,2,735
868,2023-04-24 00:00:00,39,67,25,10,832
869,2023-03-19 00:00:00,45,95,17,5,488
870,2023-11-28 00:00:00,41,233,18,7,718
871,2024-01-27 00:00:00,17,83,50,2,293
872,2023-07-02 00:00:00,25,171,4,5,988
873,2024-10-22 00:00:00,29,36,32,4,634
874,2024-09-20 00:00:00,32,56,10,9,797
875,2023-03-14 00:00:00,42,55,29,5,115
876,2023-06-02 00:00:00,37,129,50,8,29
877,2023-12-04 00:00:00,42,1,3,7,282
878,2024-05-17 00:00:00,26,295,1,9,734
879,2024-01-29 00:00:00,31,224,26,2,563
880,2024-01-03 00:00:00,45,247,8,10,558
881,2024-10-24 00:00:00,22,156,26,1,657
882,2023-10-24 00:00:00,6,188,35,6,92
883,2024-11-07 00:00:00,42,104,12,33,50
884,2024-12-06 00:00:00,13,154,45,7,927
885,2023-02-06 00:00:00,23,250,6,8,762
886,2023-03-06 00:00:00,13,13,47,10,254
887,2024-04-05 00:00:00,35,158,32,9,998
888,2023-02-13 00:00:00,2,19,22,1,355
889,2024-07-03 00:00:00,26,61,14,9,479
890,2024-05-15 00:00:00,10,297,15,2,47
891,2024-10-26 00:00:00,42,10,31,10,56
892,2023-04-10 00:00:00,9,8,12,1,936
893,2023-04-27 00:00:00,30,88,38,2,847
894,2024-11-25 00:00:00,32,113,5,22,446
895,2023-08-07 00:00:00,26,167,8,10,568
896,2023-10-08 00:00:00,49,24,38,3,353
897,2023-09-07 00:00:00,10,213,11,6,576
898,2024-09-19 00:00:00,38,21,9,2,820
899,2023-07-03 00:00:00,25,81,2,8,92
900,2023-05-27 00:00:00,6,146,27,8,718
901,2023-06-28 00:00:00,41,139,34,8,431
902,2023-04-01 00:00:00,40,20,39,3,744
903,2023-07-16 00:00:00,41,155,23,7,14
904,2024-07-06 00:00:00,8,272,7,10,380
905,2023-04-26 00:00:00,33,113,30,4,293
906,2023-02-14 00:00:00,10,243,32,3,173
907,2024-09-23 00:00:00,4,187,19,4,455
908,2024-07-04 00:00:00,49,233,3,2,768
909,2023-08-29 00:00:00,12,81,2,8,537
910,2024-11-24 00:00:00,47,228,38,10,343
911,2023-08-31 00:00:00,21,118,50,2,343
912,2024-04-27 00:00:00,48,212,13,7,922
913,2024-09-16 00:00:00,38,249,4,7,158
914,2023-07-18 00:00:00,30,92,25,6,149
915,2024-12-09 00:00:00,41,184,18,4,353
916,2024-04-14 00:00:00,37,31,18,3,123
917,2024-09-10 00:00:00,27,88,49,6,235
918,2024-02-26 00:00:00,11,88,37,9,885
919,2023-10-13 00:00:00,34,251,14,10,494
920,2024-08-16 00:00:00,1,220,48,4,263
921,2023-02-11 00:00:00,15,77,37,1,437
922,2024-12-14 00:00:00,31,259,3,7,553
923,2023-01-13 00:00:00,7,232,32,4,95
924,2024-10-25 00:00:00,45,209,14,3,377
925,2024-08-07 00:00:00,6,9,31,5,175
926,2024-12-21 00:00:00,48,299,2,8,484
927,2024-10-04 00:00:00,26,95,24,8,730
928,2024-03-12 00:00:00,5,198,45,6,553
929,2023-08-01 00:00:00,49,139,45,10,565
930,2024-06-11 00:00:00,44,42,40,6,763
931,2024-09-25 00:00:00,44,187,4,2,402
932,2023-03-10 00:00:00,3,188,24,3,673
933,2024-10-26 00:00:00,36,105,9,6,254
934,2023-08-19 00:00:00,31,298,45,4,781
935,2023-02-25 00:00:00,21,181,18,9,706
936,2023-05-06 00:00:00,5,191,23,8,507
937,2024-09-27 00:00:00,31,273,44,9,931
938,2023-07-03 00:00:00,24,34,13,8,99
939,2023-06-01 00:00:00,19,40,7,3,292
940,2023-10-28 00:00:00,32,78,14,9,984
941,2024-10-22 00:00:00,27,278,9,8,365
942,2023-08-26 00:00:00,2,150,13,2,32
943,2023-12-01 00:00:00,34,172,27,10,361
944,2023-05-16 00:00:00,32,272,36,8,478
945,2023-10-23 00:00:00,20,88,17,4,505
946,2023-06-20 00:00:00,50,25,10,6,301
947,2023-06-29 00:00:00,40,83,46,9,302
948,2023-11-21 00:00:00,46,79,11,4,129
949,2024-07-29 00:00:00,37,65,29,5,388
950,2024-04-04 00:00:00,46,18,43,6,362
951,2024-02-19 00:00:00,35,84,35,5,134
952,2024-07-13 00:00:00,32,75,30,6,169
953,2024-08-10 00:00:00,33,170,42,5,495
954,2024-05-05 00:00:00,43,76,37,8,356
955,2024-02-16 00:00:00,3,72,44,9,129
956,2024-09-14 00:00:00,40,113,29,6,104
957,2023-10-12 00:00:00,42,100,38,9,237
958,2024-11-18 00:00:00,13,12,6,9,879
959,2024-09-11 00:00:00,6,263,26,4,512
960,2024-03-13 00:00:00,33,29,43,6,417
961,2023-11-12 00:00:00,24,198,24,1,301
962,2024-03-01 00:00:00,29,288,6,4,755
963,2023-05-23 00:00:00,29,148,11,7,756
964,2024-06-21 00:00:00,38,45,10,4,320
965,2024-10-16 00:00:00,22,34,38,7,100
966,2023-05-21 00:00:00,18,213,12,9,483
967,2023-11-06 00:00:00,13,96,25,5,577
968,2023-01-28 00:00:00,38,156,32,9,767
969,2024-10-13 00:00:00,1,79,17,5,988
970,2024-12-05 00:00:00,31,64,42,5,437
971,2023-03-10 00:00:00,42,126,2,2,793
972,2023-09-22 00:00:00,39,186,38,8,589
973,2024-08-12 00:00:00,41,244,45,2,392
974,2024-04-17 00:00:00,2,133,11,10,69
975,2024-03-05 00:00:00,45,70,23,3,64
976,2023-03-20 00:00:00,41,183,4,5,308
977,2023-06-21 00:00:00,33,100,50,3,793
978,2024-12-05 00:00:00,35,166,21,5,287
979,2023-01-14 00:00:00,24,50,35,10,370
980,2023-12-15 00:00:00,9,266,19,6,807
981,2023-07-12 00:00:00,11,53,14,3,525
982,2023-04-27 00:00:00,36,270,35,9,729
983,2023-01-18 00:00:00,27,236,5,2,848
984,2024-09-03 00:00:00,31,179,20,6,152
985,2023-05-02 00:00:00,34,176,12,5,39
986,2023-05-09 00:00:00,15,66,45,3,714
987,2023-04-25 00:00:00,14,67,6,7,717
988,2023-07-21 00:00:00,5,10,50,8,785
989,2023-05-02 00:00:00,7,17,43,9,617
990,2023-04-09 00:00:00,17,23,5,5,693
991,2023-01-30 00:00:00,8,106,38,4,199
992,2023-12-27 00:00:00,6,75,48,5,981
993,2023-03-11 00:00:00,11,257,50,10,257
994,2023-07-16 00:00:00,7,297,49,1,551
995,2023-04-12 00:00:00,19,88,49,9,14
996,2023-07-09 00:00:00,14,259,46,8,385
997,2024-06-10 00:00:00,29,55,12,6,398
998,2024-06-16 00:00:00,15,209,8,6,136
999,2023-02-11 00:00:00,9,254,49,6,731
1000,2024-09-06 00:00:00,6,168,32,2,404
1001,2023-10-25 00:00:00,48,160,44,8,241
1002,2023-07-03 00:00:00,28,97,5,8,971
1003,2024-11-05 00:00:00,1,252,44,2,415
1004,2024-08-27 00:00:00,44,44,8,3,414
1005,2024-09-01 00:00:00,7,87,5,6,213
1006,2024-12-31 00:00:00,26,63,15,7,752
1007,2024-10-21 00:00:00,50,298,38,5,784
1008,2024-05-11 00:00:00,26,183,31,10,982
1009,2024-05-16 00:00:00,33,143,10,8,120
1010,2023-02-24 00:00:00,32,119,41,3,40
1011,2024-11-26 00:00:00,5,256,44,1,193
1012,2023-03-20 00:00:00,21,79,20,10,648
1013,2023-10-28 00:00:00,43,267,50,8,821
1014,2024-07-07 00:00:00,43,255,32,9,277
1015,2023-05-02 00:00:00,35,10,49,1,450
1016,2023-02-03 00:00:00,25,231,21,7,463
1017,2024-05-18 00:00:00,12,286,43,5,915
1018,2024-08-05 00:00:00,28,69,20,7,509
1019,2024-04-26 00:00:00,44,252,43,9,711
1020,2024-05-21 00:00:00,31,288,11,9,67
1021,2023-11-25 00:00:00,38,194,40,6,794
1022,2023-12-24 00:00:00,4,15,38,1,141
1023,2023-12-20 00:00:00,48,299,2,6,399
1024,2023-08-29 00:00:00,23,211,23,1,687
1025,2023-11-09 00:00:00,42,160,38,2,942
1026,2024-04-16 00:00:00,8,173,11,1,561
1027,2023-01-21 00:00:00,43,217,37,9,933
1028,2024-02-04 00:00:00,45,241,38,1,334
1029,2023-07-30 00:00:00,21,294,7,8,112
1030,2024-01-08 00:00:00,22,255,33,6,180
1031,2023-08-08 00:00:00,28,104,32,2,870
1032,2023-08-20 00:00:00,19,136,4,5,597
1033,2023-10-07 00:00:00,40,48,46,10,107
1034,2023-03-20 00:00:00,5,291,34,8,447
1035,2023-11-17 00:00:00,42,155,33,5,453
1036,2024-11-18 00:00:00,13,213,26,5,649
1037,2023-07-11 00:00:00,49,281,12,1,652
1038,2024-06-29 00:00:00,37,256,14,8,284
1039,2024-04-18 00:00:00,40,223,37,1,544
1040,2023-11-23 00:00:00,10,124,10,5,874
1041,2023-06-14 00:00:00,5,105,27,5,853
1042,2023-01-29 00:00:00,17,121,26,4,126
1043,2024-03-08 00:00:00,16,159,30,8,583
1044,2023-09-22 00:00:00,42,19,13,3,289
1045,2023-01-21 00:00:00,18,282,12,1,996
1046,2024-02-21 00:00:00,4,43,21,10,315
1047,2024-05-27 00:00:00,24,47,26,3,251
1048,2024-06-21 00:00:00,8,268,43,10,982
1049,2023-11-17 00:00:00,17,255,6,4,624
1050,2023-08-30 00:00:00,22,300,48,7,835
1051,2023-10-09 00:00:00,28,112,10,2,189
1052,2024-01-19 00:00:00,29,210,17,10,67
1053,2023-09-10 00:00:00,45,58,21,9,443
1054,2023-11-12 00:00:00,18,75,24,8,742
1055,2024-11-18 00:00:00,2,18,48,1,717
1056,2024-12-18 00:00:00,16,130,36,7,326
1057,2023-01-09 00:00:00,24,63,35,4,888
1058,2023-08-30 00:00:00,26,131,20,2,968
1059,2024-10-21 00:00:00,20,108,11,8,656
1060,2024-05-18 00:00:00,27,18,18,2,852
1061,2023-04-13 00:00:00,31,212,22,7,907
1062,2024-07-14 00:00:00,11,134,33,2,370
1063,2024-10-18 00:00:00,48,168,30,1,790
1064,2024-10-05 00:00:00,12,228,42,3,13
1065,2024-06-12 00:00:00,20,161,37,2,123
1066,2024-04-07 00:00:00,46,67,39,7,821
1067,2023-12-02 00:00:00,31,69,17,3,713
1068,2024-01-22 00:00:00,19,102,6,7,386
1069,2024-09-18 00:00:00,37,115,2,1,955
1070,2023-06-22 00:00:00,41,118,6,8,213
1071,2023-04-02 00:00:00,4,206,40,7,624
1072,2024-03-21 00:00:00,24,88,37,2,24
1073,2023-07-28 00:00:00,50,233,44,8,131
1074,2023-07-31 00:00:00,13,137,19,8,401
1075,2023-05-30 00:00:00,39,111,19,4,438
1076,2023-09-12 00:00:00,2,149,17,4,642
1077,2023-05-17 00:00:00,24,299,44,8,97
1078,2024-03-09 00:00:00,21,204,44,4,740
1079,2023-12-07 00:00:00,48,132,5,2,580
1080,2024-09-04 00:00:00,16,242,23,10,971
1081,2023-11-06 00:00:00,46,24,1,5,526
1082,2023-09-24 00:00:00,26,190,9,9,52
1083,2023-04-02 00:00:00,11,258,32,6,908
1084,2023-02-15 00:00:00,21,272,28,3,276
1085,2023-09-27 00:00:00,9,256,18,6,958
1086,2023-11-20 00:00:00,40,136,34,6,456
1087,2024-11-04 00:00:00,48,252,49,3,579
1088,2023-07-07 00:00:00,41,226,4,4,162
1089,2023-04-29 00:00:00,3,241,17,3,732
1090,2024-04-13 00:00:00,32,21,29,6,736
1091,2023-07-28 00:00:00,32,58,47,3,136
1092,2024-11-10 00:00:00,19,93,11,9,852
1093,2023-07-04 00:00:00,38,109,38,1,548
1094,2023-12-03 00:00:00,27,40,16,8,703
1095,2023-04-19 00:00:00,2,146,44,2,413
1096,2024-11-06 00:00:00,21,79,2,2,481
1097,2023-12-04 00:00:00,31,233,41,5,618
1098,2023-02-19 00:00:00,3,232,21,10,142
1099,2024-09-08 00:00:00,42,145,21,1,771
1100,2024-02-13 00:00:00,25,48,26,5,192
1101,2023-10-19 00:00:00,6,11,14,3,407
1102,2023-11-14 00:00:00,42,79,8,5,512
1103,2023-07-24 00:00:00,44,68,23,2,862
1104,2024-03-09 00:00:00,32,229,25,8,284
1105,2024-03-12 00:00:00,6,217,24,10,200
1106,2024-10-25 00:00:00,6,21,33,6,484
1107,2023-03-27 00:00:00,44,80,32,9,654
1108,2023-11-04 00:00:00,19,240,28,2,938
1109,2024-03-13 00:00:00,10,66,44,5,871
1110,2024-06-09 00:00:00,19,292,4,9,88
